,loss,accuracy,val_loss,val_accuracy
51,0.8335496187210083,0.713731586933136,1.1385166645050049,0.653124988079071
52,0.9208041429519653,0.6881303191184998,1.3331373929977417,0.5625
53,0.8963373899459839,0.6920093297958374,1.2632211446762085,0.5843750238418579
54,0.820201575756073,0.7020946741104126,1.3275947570800781,0.596875011920929
55,0.8221226334571838,0.7129557728767395,1.193886160850525,0.625
56,0.8328703045845032,0.7114042043685913,1.523041009902954,0.534375011920929
57,0.8328369855880737,0.7176105380058289,1.1944748163223267,0.6312500238418579
58,0.7983042597770691,0.7183863520622253,1.1156885623931885,0.628125011920929
59,0.7534663677215576,0.7284716963768005,1.0699560642242432,0.6656249761581421
60,0.7581205368041992,0.7455391883850098,1.3547927141189575,0.574999988079071
61,0.807242751121521,0.7238169312477112,1.112324595451355,0.643750011920929
62,0.6976849436759949,0.7618308663368225,1.311598777770996,0.590624988079071
63,0.6902254819869995,0.7602792978286743,1.0389807224273682,0.6656249761581421
64,0.6764115691184998,0.7618308663368225,1.0743348598480225,0.65625
65,0.6870606541633606,0.7672614455223083,1.0966827869415283,0.65625
66,0.6532605290412903,0.7757951617240906,1.1336374282836914,0.6468750238418579
67,0.6961257457733154,0.7564002871513367,1.0704079866409302,0.6625000238418579
68,0.6059487462043762,0.7928627133369446,1.0475237369537354,0.671875
69,0.5790460109710693,0.7990690469741821,1.0012016296386719,0.684374988079071
70,0.568134069442749,0.811481773853302,1.077397108078003,0.706250011920929
71,0.6256776452064514,0.7967416644096375,1.1569836139678955,0.653124988079071
72,0.5498588681221008,0.8091543912887573,1.1391998529434204,0.6499999761581421
73,0.5299158692359924,0.8130333423614502,1.1134521961212158,0.6812499761581421
74,0.49320435523986816,0.8176881074905396,1.1484702825546265,0.690625011920929
75,0.5008251070976257,0.8130333423614502,1.208008050918579,0.653124988079071
76,0.5076075196266174,0.8192397356033325,1.1225227117538452,0.65625
77,0.5934334397315979,0.7882078886032104,1.0774881839752197,0.6812499761581421
78,0.52601557970047,0.8176881074905396,1.1506022214889526,0.6812499761581421
79,0.5503326654434204,0.8262218832969666,1.2014456987380981,0.671875
